Trip Year,Trip Month,Start Station,Average Trip Duration in Seconds,Trip Duration in Minutes 
2020,September,Broadway & Hancock St,3717.1,62
2020,September,Broadway & Kosciuszko St,1694.41,28
2020,September,Broadway & Madison St,1600.91,27
2020,September,Broadway & Moylan Pl,2247.12,37
2020,September,Broadway & Roebling St,1309.13,22
2020,September,Broadway & W 122 St,1507.16,25
2020,September,Broadway & W 131 St,1452.33,24
2020,September,Broadway & W 133 St,3590.86,60
2020,September,Broadway & W 153 St,1430.88,24
2020,September,Broadway & W 155 St,1547,26
2020,September,Broadway & W 160 St,2619.79,44
2020,September,Broadway & W 165 St,3030.7,51
2020,September,Broadway & W 25 St,1109.09,18
2020,September,Broadway & W 29 St,1643.28,27
2020,September,Broadway & W 36 St,1703.02,28
2020,September,Broadway & W 37 St,1118.53,19
2020,September,Broadway & W 38 St,1005.52,17
2020,September,Broadway & W 41 St,1082.16,18
2020,September,Broadway & W 49 St,1227.82,20
2020,September,Broadway & W 51 St,1106.8,18
2020,September,Broadway & W 53 St,1123.26,19
2020,September,Broadway & W 56 St,1454.32,24
2020,September,Broadway & W 60 St,1285.55,21
2020,September,Broadway & Whipple St,2394,40
2020,September,Brook Ave & E 138 St,4747.67,79
2020,September,Brook Ave & E 141 St,1784,30
2020,September,Brook Ave & E 148 St,2531.4,42
2020,September,Brook Ave & E 157 St,1285.25,21
2020,September,Brooklyn Bridge Park - Pier 2,1838.3,31
2020,September,Bus Slip & State St,1851.57,31
2020,September,Bushwick Ave & Dekalb Ave,1225.88,20
2020,September,Bushwick Ave & Forrest St,1261.38,21
2020,September,Bushwick Ave & Furman Ave,2009.72,33
2020,September,Bushwick Ave & Harman St,2437.31,41
2020,September,Bushwick Ave & Linden St,1556.03,26
2020,September,Bushwick Ave & McKibbin St,1108.53,18
2020,September,Bushwick Ave & Powers St,1052.53,18
2020,September,Bushwick Ave & Stagg St,1019.14,17
2020,September,Butler St & Court St,1081.17,18
2020,September,Cabrini Blvd & W 177 St,2292.96,38
2020,September,Cadman Plaza E & Johnson St,1346.22,22
2020,September,Cadman Plaza E & Red Cross Pl,1634.58,27
2020,September,Calyer St & Jewel St,1382.1,23
2020,September,Cambridge Pl & Gates Ave,1108.86,18
2020,September,Canal St & Rutgers St,1087.58,18
2020,September,Carlton Ave & Dean St,1057.86,18
2020,September,Carlton Ave & Flushing Ave,1087.13,18
2020,September,Carlton Ave & Park Ave,955.02,16
2020,September,Carmine St & 6 Ave,1139.09,19
2020,September,Carroll St & 5 Ave,1069.65,18
2020,September,Carroll St & 6 Ave,1222.56,20
2020,September,Carroll St & Bond St,1067.68,18
2020,September,Carroll St & Franklin Ave,2987.44,50
2020,September,Carroll St & Smith St,1467.35,24
2020,September,Carroll St & Washington Ave,1253.99,21
2020,September,Cathedral Pkwy & Broadway,1256.99,21
2020,September,Catherine St & Monroe St,1078.07,18
2020,September,Cauldwell Ave & E 158 St,1053.6,18
2020,September,Cauldwell Ave & E 161 St,2414.92,40
2020,September,Cedar St & Evergreen Ave,1220.5,20
2020,September,Cedar St & Myrtle Ave,1149.44,19
2020,September,Center Blvd & 48 Ave,1494.28,25
2020,September,Center Blvd & 51 Ave,2214.26,37
2020,September,Central Ave & Covert St,4300,72
2020,September,Central Ave & Decatur St,1450.99,24
2020,September,Central Ave & Flushing Ave,3904.6,65
2020,September,Central Ave & Himrod St,2163.24,36
2020,September,Central Ave & Melrose St,1215.18,20
2020,September,Central Ave & Starr Street,1188.65,20
2020,September,Central Ave & Weirfield St,1319.05,22
2020,September,Central Ave & Woodbine St,1233.58,21
2020,September,Central Park North & Adam Clayton Powell Blvd,1828.01,30
2020,September,Central Park S & 6 Ave,1707.02,28
2020,September,Central Park W & W 103 St,1267.89,21
2020,September,Central Park W & W 91 St,1232.17,21
2020,September,Central Park W & W 97 St,2046.25,34
2020,September,Central Park West & W 68 St,1511.52,25
2020,September,Central Park West & W 72 St,1550.19,26
2020,September,Central Park West & W 76 St,1709.61,28
2020,September,Central Park West & W 85 St,1472.84,25
2020,September,Centre St & Chambers St,1582.24,26
2020,September,Centre St & Seneca Ave,1300.9,22
2020,September,Centre St & Worth St,1292.38,22
2020,September,Cherry St,1335.11,22
2020,September,Christopher St & Greenwich St,1261.08,21
2020,September,Clark St & Henry St,1181.8,20
2020,September,Classon Ave & St Marks Ave,1143.41,19
2020,September,Clay Ave & Claremont Pkwy,1235.33,21
2020,September,Clay Ave & E 173 St,6026.04,100
2020,September,Clermont Ave & Lafayette Ave,1935.16,32
2020,September,Clermont Ave & Park Ave,959.03,16
2020,September,Cleveland Pl & Spring St,1043.83,17
2020,September,Cliff St & Fulton St,1366.97,23
2020,September,Clinton Ave & Flushing Ave,1138.77,19
2020,September,Clinton Ave & Myrtle Ave,1173.59,20
2020,September,Clinton St & 4 Place,1099.01,18
2020,September,Clinton St & Centre St,1995.83,33
2020,September,Clinton St & Grand St,986.89,16
2020,September,Clinton St & Joralemon St,1080.21,18
2020,September,Clinton St & Union St,1102.49,18
2020,September,Coffey St & Conover St,1815.78,30
2020,September,College Ave & E 170 St,10919.85,182
2020,September,Columbia Heights & Cranberry St,1391.53,23
2020,September,Columbia St & Degraw St,1650.15,28
2020,September,Columbia St & Kane St,1336.44,22
2020,September,Columbia St & Lorraine St,1172.85,20
2020,September,Columbia St & Rivington St,932.88,16
2020,September,Columbia St & W 9 St,1439.82,24
2020,September,Columbus Ave & W 103 St,1063.27,18
2020,September,Columbus Ave & W 72 St,1124.35,19
2020,September,Columbus Ave & W 95 St,1174.8,20
2020,September,Commerce St & Van Brunt St,1188.78,20
2020,September,Concord St & Bridge St,1236.74,21
2020,September,Concourse Village East & E 158 St,13849.74,231
2020,September,Concourse Village West & E 156 St,1049.36,17
2020,September,Congress St & Clinton St,1038.72,17
2020,September,Convent Ave & W 135 St,1224.24,20
2020,September,Convent Ave & W 151 St,1319.73,22
2020,September,Cooper Square & Astor Pl,1029.01,17
2020,September,Court St & Nelson St,1381.43,23
2020,September,Court St & State St,1273.36,21
2020,September,Courtlandt Ave & E 149 St,1951.8,33
2020,September,Courtlandt Ave & E 157 St,1385.94,23
2020,September,Crescent St & 30 Ave,969.99,16
2020,September,Crescent St & 34 Ave,892.63,15
2020,September,Crescent St & 35 Ave,2216.81,37
2020,September,Crescent St & Broadway,908.09,15
2020,September,Crescent St & Ditmars Blvd,1101.66,18
2020,September,Cumberland St & Lafayette Ave,1097.8,18
2020,September,Cypress Ave & George St,1054.74,18
2020,September,Cypress Ave & Palmetto St,1412.4,24
2020,September,Dawson St & Intervale Ave,1197,20
2020,September,DeKalb Ave & Franklin Ave,1385.43,23
2020,September,DeKalb Ave & Hudson Ave,1113.36,19
2020,September,DeKalb Ave & S Portland Ave,1300.76,22
2020,September,DeKalb Ave & Vanderbilt Ave,1565.38,26
2020,September,Dean St & 4 Ave,2504.43,42
2020,September,Dean St & Franklin Ave,1305.28,22
2020,September,Dean St & Hoyt St,1225.62,20
2020,September,Degraw St & Hoyt St,1060.49,18
2020,September,Degraw St & Smith St,1078.6,18
2020,September,Delancey St & Eldridge St,1807.31,30
2020,September,Devoe St & Lorimer St,1118.1,19
2020,September,Devoe St & Morgan Ave,1012.6,17
2020,September,Ditmars Blvd & 19 St,1544.51,26
2020,September,Division Ave & Hooper St,2205.7,37
2020,September,Division Ave & Marcy Ave,1005.12,17
2020,September,Division St & Bowery,995.66,17
2020,September,Dock 72 Way & Market St,963.78,16
2020,September,Douglass St & 3 Ave,4060.92,68
2020,September,Douglass St & 4 Ave,1478.54,25
2020,September,Driggs Ave & Lorimer St,1123.95,19
2020,September,Driggs Ave & N 9 St,1240.55,21
2020,September,Driggs Ave & N Henry St,1014.54,17
2020,September,Duane St & Greenwich St,2201.65,37
2020,September,Duffield St & Willoughby St,1530.93,26
2020,September,Dwight St & Van Dyke St,1465.63,24
2020,September,E 10 St & 5 Ave,1011.83,17
2020,September,E 10 St & Avenue A,1095.93,18
2020,September,E 102 St & 1 Ave,1146.35,19
2020,September,E 102 St & Park Ave,1037.25,17
2020,September,E 103 St & Lexington Ave,1504.13,25
2020,September,E 106 St & 1 Ave,2788.61,46
2020,September,E 106 St & Lexington Ave,1330,22
2020,September,E 106 St & Madison Ave,3037.28,51
2020,September,E 109 St & 3 Ave,1183.85,20
2020,September,E 11 St & 1 Ave,1076.77,18
2020,September,E 11 St & 2 Ave,1116.52,19
2020,September,E 11 St & Avenue B,1019.86,17
2020,September,E 110 St & Madison Ave,1444.16,24
2020,September,E 114 St & 1 Ave,1436.72,24
2020,September,E 115 St & Lexington Ave,1904.5,32
2020,September,E 115 St & Madison Ave,1114.46,19
2020,September,E 116 St & 2 Ave,1376.13,23
2020,September,E 118 St & 1 Ave,1091.82,18
2020,September,E 118 St & 3 Ave,1440.74,24
2020,September,E 118 St & Madison Ave,2904.1,48
2020,September,E 118 St & Park Ave,985.98,16
2020,September,E 12 St & 3 Ave,973.84,16
2020,September,E 123 St & Lexington Ave,1349.07,22
2020,September,E 128 St & 3 Ave,1509.13,25
2020,September,E 128 St & Madison Ave,3546.13,59
2020,September,E 13 St & Avenue A,993.78,17
2020,September,E 132 St & Madison Ave,1061.68,18
2020,September,E 134 St & Walnut Ave,2142.04,36
2020,September,E 135 St & St Ann's Ave,17613.07,294
2020,September,E 138 St & 5 Av,1165.59,19
2020,September,E 138 St & Canal St W,1611.28,27
2020,September,E 138 St & Cypress Ave,2522.61,42
2020,September,E 138 St & Grand Concourse,1074.08,18
2020,September,E 138 St & Willow Ave,1781.65,30
2020,September,E 141 St & Jackson Ave,3329.8,55
2020,September,E 141 St & St Ann's Ave,1368.26,23
2020,September,E 142 St & 3 Ave,9340.35,156
2020,September,E 144 St & Brook Ave,3789.24,63
2020,September,E 147 St & Bergen Ave,1096.4,18
2020,September,E 149 St & Eagle Ave,1657.68,28
2020,September,E 149 St & Jackson Ave,3822.44,64
2020,September,E 149 St & Morris Ave,1378.92,23
2020,September,E 15 St & 3 Ave,1069.7,18
2020,September,E 150 St & Gerard Ave,1213.78,20
2020,September,E 153 St & E 157 St,2778.83,46
2020,September,E 155 St & Courtlandt Ave,1696.35,28
2020,September,E 156 & Brook Ave,1420.47,24
2020,September,E 157 St & River Ave,4201.78,70
2020,September,E 158 St & Melrose Ave,1461.52,24
2020,September,E 16 St & 5 Ave,1358,23
2020,September,E 16 St & Irving Pl,945.25,16
2020,September,E 160 St & Tinton Ave,1204.24,20
2020,September,E 161 St & River Ave,5051.42,84
2020,September,E 163 St & Tiffany St,1642.01,27
2020,September,E 163 St & Union Ave,1567.71,26
2020,September,E 167 St & Clay Ave,455,8
2020,September,E 169 St & Fox St,1837.72,31
2020,September,E 169 St & Webster Ave,3306.31,55
2020,September,E 17 St & Broadway,1244.57,21
2020,September,E 170 St & Webster Ave,32948.23,549
2020,September,E 19 St & 3 Ave,1058.74,18
2020,September,E 2 St & 2 Ave,1042.14,17
2020,September,E 2 St & Avenue A,953.28,16
2020,September,E 2 St & Avenue B,1618.03,27
2020,September,E 2 St & Avenue C,1488.87,25
2020,September,E 20 St & FDR Drive,1203.72,20
2020,September,E 20 St & Park Ave,1234.18,21
2020,September,E 23 St & 1 Ave,1104.47,18
2020,September,E 25 St & 1 Ave,1188.71,20
2020,September,E 27 St & 1 Ave,856.97,14
2020,September,E 30 St & Park Ave S,992.73,17
2020,September,E 31 St & 3 Ave,1528.65,25
2020,September,E 32 St & Park Ave,910.87,15
2020,September,E 33 St & 1 Ave,970.91,16
2020,September,E 33 St & 5 Ave,997.91,17
2020,September,E 39 St & 2 Ave,858.4,14
2020,September,E 39 St & 3 Ave,947.86,16
2020,September,E 39 St & Lexington Ave,951.29,16
2020,September,E 4 St & 2 Ave,916.83,15
2020,September,E 41 St & Madison Ave,900.23,15
2020,September,E 43 St & 2 Ave,1158.5,19
2020,September,E 43 St & 5 Ave,930.74,16
2020,September,E 44 St & 2 Ave,1071.98,18
2020,September,E 45 St & 3 Ave,1061.03,18
2020,September,E 47 St & 1 Ave,1299.82,22
2020,September,E 47 St & 2 Ave,1029.19,17
2020,September,E 47 St & Park Ave,955.37,16
2020,September,E 48 St & 3 Ave,1027.65,17
2020,September,E 48 St & 5 Ave,1217.18,20
2020,September,E 5 St & Avenue C,1073.01,18
2020,September,E 51 St & 1 Ave,1241.3,21
2020,September,E 51 St & 2 Ave,1317.89,22
2020,September,E 51 St & Lexington Ave,1010.12,17
2020,September,E 53 St & Lexington Ave,996.96,17
2020,September,E 53 St & Madison Ave,968.5,16
2020,September,E 55 St & 2 Ave,1321.06,22
2020,September,E 56 St & 3 Ave,1050.37,18
2020,September,E 56 St & Madison Ave,1081.87,18
2020,September,E 58 St &  1 Ave (NW Corner),1207.34,20
2020,September,E 58 St & 1 Ave (NE Corner),1217.26,20
2020,September,E 58 St & 3 Ave,1287.89,21
2020,September,E 58 St & Madison Ave,1665.53,28
2020,September,E 59 St & Madison Ave,1167.67,19
2020,September,E 6 St & Avenue B,1051.58,18
2020,September,E 6 St & Avenue D,920.06,15
2020,September,E 60 St & York Ave,1178.98,20
2020,September,E 63 St & 3 Ave,980.82,16
2020,September,E 65 St & 2 Ave,1065.78,18
2020,September,E 66 St & Madison Ave,1317.95,22
2020,September,E 67 St & Park Ave,1156.19,19
2020,September,E 68 St & 3 Ave,971.25,16
2020,September,E 68 St & Madison Ave,1138.16,19
2020,September,E 7 St & Avenue A,1213.57,20
2020,September,E 72 St & Park Ave,1215.86,20
2020,September,E 72 St & York Ave,1010.08,17
2020,September,E 74 St & 1 Ave,1087.53,18
2020,September,E 75 St & 3 Ave,1105.55,18
2020,September,E 76 St & Park Ave,1027.18,17
2020,September,E 77 St & 3 Ave,1009.51,17
2020,September,E 78 St & 2 Ave,1095.75,18
2020,September,E 81 St & 2 Ave,1152.7,19
2020,September,E 81 St & 3 Ave,1128.63,19
2020,September,E 81 St & Park Ave,1097.01,18
2020,September,E 81 St & York Ave,1082.31,18
2020,September,E 82 St & East End Ave,1131.34,19
2020,September,E 84 St & 1 Ave,1462.85,24
2020,September,E 84 St & Park Ave,1251.71,21
2020,September,E 85 St & 3 Ave,1491.4,25
2020,September,E 85 St & York Ave,979.05,16
2020,September,E 88 St & 1 Ave,1129.19,19
2020,September,E 88 St & Park Ave,1509.94,25
2020,September,E 89 St & 3 Ave,1131.05,19
2020,September,E 89 St & York Ave,1077.52,18
2020,September,E 9 St & Avenue C,1011.7,17
2020,September,E 91 St & 2 Ave,1127.62,19
2020,September,E 91 St & Park Ave,1133.62,19
2020,September,E 93 St & 2 Ave,1319.22,22
2020,September,E 95 St & 3 Ave,1268.3,21
2020,September,E 97 St & 3 Ave,1137.04,19
2020,September,E 97 St & Madison Ave,1220.88,20
2020,September,E 98 St & Park Ave,925.66,15
2020,September,East End Ave & E 86 St,1268.23,21
2020,September,Eastern Pkwy & Franklin Ave,1417.57,24
2020,September,Eastern Pkwy & Washington Ave,1460.48,24
2020,September,Edgecombe Ave & W 141 St,1597.93,27
2020,September,Edgecombe Ave & W 145 St,1313.89,22
2020,September,Edgecombe Ave & W 150 St,1666.45,28
2020,September,Edgecombe Ave & W 167 St,5163.3,86
2020,September,Eldert St & Bushwick Ave,1307.33,22
2020,September,Emerson Pl & Myrtle Ave,1166.99,19
2020,September,Engert Ave & McGuinness Blvd,1258.88,21
2020,September,Evergreen Ave & Noll St,2400.57,40
2020,September,FDR Drive & E 35 St,1294.49,22
2020,September,Faile St & Garrison Ave,6524.28,109
2020,September,Fairview Ave & Linden St,1505.91,25
2020,September,Flushing Ave & Vanderbilt Ave,1147.89,19
2020,September,Flushing Ave & Woodward Ave,1194.04,20
2020,September,Forest Ave & Summerfield St,2358.06,39
2020,September,Forsyth St & Broome St,1049.8,17
2020,September,Forsyth St & Canal St,1218.68,20
2020,September,Fort Washington Ave & W 173 St,1563.72,26
2020,September,Fort Washington Ave & W 183 St,2110.74,35
2020,September,Franklin Ave & Empire Blvd,2353.58,39
2020,September,Franklin Ave & Myrtle Ave,1089.99,18
2020,September,Franklin Ave & St Marks Ave,2990.7,50
2020,September,Franklin St & Dupont St,1105.61,18
2020,September,Franklin St & W Broadway,1111.89,19
2020,September,Frederick Douglass Blvd & Harlem River Dr,4575.01,76
2020,September,Frederick Douglass Blvd & W 112 St,1295.32,22
2020,September,Frederick Douglass Blvd & W 115 St,1504.06,25
2020,September,Frederick Douglass Blvd & W 117 St,1457.9,24
2020,September,Frederick Douglass Blvd & W 129 St,4005.37,67
2020,September,Freeman St & Reverend James A Polite Ave,5390.74,90
2020,September,Front St & Gold St,1199.07,20
2020,September,Front St & Jay St,1306.56,22
2020,September,Front St & Maiden Ln,1559.57,26
2020,September,Front St & Washington St,1451.79,24
2020,September,Frost St & Debevoise Ave,1136.46,19
2020,September,Frost St & Meeker Ave,1581.18,26
2020,September,Fulton Ave & E 168 St,16182.15,270
2020,September,Fulton Ave & St. Paul's Pl,2080,35
2020,September,Fulton St & Adams St,1353.63,23
2020,September,Fulton St & Broadway,1339.07,22
2020,September,Fulton St & Clermont Ave,1071.57,18
2020,September,Fulton St & Irving Pl,1198.2,20
2020,September,Fulton St & Utica Ave,2997.28,50
2020,September,Fulton St & Waverly Ave,1104.36,18
2020,September,Fulton St & William St,1218.77,20
2020,September,Gansevoort St & Hudson St,1038.68,17
2020,September,Garfield Pl & 8 Ave,1348.16,22
2020,September,George St & Wilson Ave,1525.11,25
2020,September,Gerard Ave & E 146 St,2227.07,37
2020,September,Gerard Ave & E 164 St,1361.77,23
2020,September,Gerard Ave & E 165 St,2320.91,39
2020,September,Gerard Ave & McClellan St,10059.74,168
2020,September,Goble Pl & Macombs Rd,6449.83,107
2020,September,Graham Ave & Conselyea St,978.66,16
2020,September,Graham Ave & Grand St,1221.35,20
2020,September,Graham Ave & Herbert St,955.88,16
2020,September,Graham Ave & Withers St,1098.85,18
2020,September,Grand Army Plaza & Central Park S,2071.23,35
2020,September,Grand Army Plaza & Plaza St West,2201.24,37
2020,September,Grand Ave & Bergen St,1004.92,17
2020,September,Grand Concourse & E 144 St,1998.28,33
2020,September,Grand Concourse & E 156 St,4458.48,74
2020,September,Grand Concourse & E 161 St,1342.42,22
2020,September,Grand Concourse & E 164 St,2336.59,39
2020,September,Grand Concourse & E 167 St,5539.21,92
2020,September,Grand Concourse & E 171 St,4012.09,67
2020,September,Grand Concourse & East Mount Eden Ave,3318.18,55
2020,September,Grand St & Elizabeth St,1245.25,21
2020,September,Grand St & Greene St,2132.36,36
2020,September,Grand St & Havemeyer St,948.76,16
2020,September,Grant Ave & E 164 St,2344.24,39
2020,September,Great Jones St,1022.34,17
2020,September,Green St & McGuinness Blvd,1109.66,18
2020,September,Greene Av & Myrtle Av,1324.51,22
2020,September,Greene Ave & Grandview Ave,1596.13,27
2020,September,Greene Ave & Nostrand Ave,1136.51,19
2020,September,Greene Ave & Throop Ave,1210.53,20
2020,September,Greenpoint Ave & Manhattan Ave,1152.32,19
2020,September,Greenwich Ave & 8 Ave,1046.1,17
2020,September,Greenwich Ave & Charles St,946.25,16
2020,September,Greenwich St & Hubert St,3293.58,55
2020,September,Greenwich St & W Houston St,1162.88,19
2020,September,Grove St & Broadway,1254.57,21
2020,September,Halsey St & Broadway,1430.92,24
2020,September,Halsey St & Evergreen Ave,1682.26,28
2020,September,Halsey St & Tompkins Ave,2280.13,38
2020,September,Hamilton Pl & W 138 St,3028.56,50
2020,September,Hamilton Pl & W 140 St,10264.43,171
2020,September,Hancock St & Bedford Ave,1495.32,25
2020,September,Hancock St & Wyckoff Ave,1121.59,19
2020,September,Hanson Pl & Ashland Pl,1357.03,23
2020,September,Harlem River Dr & W 155 St,2087.35,35
2020,September,Harrison Pl & Porter Ave,1233.58,21
2020,September,Harrison St & Hudson St,1605.62,27
2020,September,Hart St & Wyckoff Ave,1009.52,17
2020,September,Henry St & Atlantic Ave,1327.6,22
2020,September,Henry St & Bay St,1347.66,22
2020,September,Henry St & Degraw St,939.49,16
2020,September,Henry St & Grand St,1069.78,18
2020,September,Henry St & Middagh St,1369.48,23
2020,September,Henry St & W 9 St,1399.84,23
2020,September,Hicks St & Montague St,1123.67,19
2020,September,Hope St & Union Ave,1861.15,31
